PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
CLRSKY_SFC_SW_DWN,2020,42.25,-106.25,2.9,4.29,5.8,7.57,8.6,9,8.65,7.37,5.9,4.49,3.17,2.53,5.86
CLRSKY_SFC_SW_DWN,2020,42.25,-106.75,2.9,4.29,5.8,7.57,8.6,9,8.65,7.37,5.9,4.49,3.17,2.53,5.86
CLRSKY_SFC_SW_DWN,2020,42.25,-107.25,2.89,4.28,5.83,7.56,8.63,9.03,8.69,7.4,5.91,4.5,3.18,2.54,5.87
CLRSKY_SFC_SW_DWN,2020,42.25,-107.75,2.89,4.28,5.83,7.56,8.63,9.03,8.69,7.4,5.91,4.5,3.18,2.54,5.87
CLRSKY_SFC_SW_DWN,2020,42.25,-108.25,2.92,4.3,5.83,7.57,8.66,9.06,8.73,7.45,6.02,4.51,3.17,2.57,5.9
CLRSKY_SFC_SW_DWN,2020,42.25,-108.75,2.92,4.3,5.83,7.57,8.66,9.06,8.73,7.45,6.02,4.51,3.17,2.57,5.9
CLRSKY_SFC_SW_DWN,2020,42.25,-109.25,2.95,4.35,5.97,7.63,8.72,9.1,8.78,7.48,6.06,4.54,3.19,2.59,5.95
CLRSKY_SFC_SW_DWN,2020,42.25,-109.75,2.95,4.35,5.97,7.63,8.72,9.1,8.78,7.48,6.06,4.54,3.19,2.59,5.95
CLRSKY_SFC_SW_DWN,2020,42.25,-110.25,2.94,4.29,5.91,7.6,8.69,9.05,8.75,7.46,6.09,4.52,3.18,2.58,5.92
CLRSKY_SFC_SW_DWN,2020,42.25,-110.75,2.94,4.29,5.91,7.6,8.69,9.05,8.75,7.46,6.09,4.52,3.18,2.58,5.92
CLRSKY_SFC_SW_DWN,2020,42.75,-104.25,2.83,4.15,5.7,7.4,8.38,8.78,8.44,7.18,5.68,4.41,3.11,2.48,5.71
CLRSKY_SFC_SW_DWN,2020,42.75,-104.75,2.83,4.15,5.7,7.4,8.38,8.78,8.44,7.18,5.68,4.41,3.11,2.48,5.71
CLRSKY_SFC_SW_DWN,2020,42.75,-105.25,2.88,4.24,5.77,7.5,8.48,8.9,8.56,7.27,5.74,4.45,3.14,2.51,5.79
CLRSKY_SFC_SW_DWN,2020,42.75,-105.75,2.88,4.24,5.77,7.5,8.48,8.9,8.56,7.27,5.74,4.45,3.14,2.51,5.79
CLRSKY_SFC_SW_DWN,2020,42.75,-106.25,2.9,4.29,5.8,7.57,8.6,9,8.65,7.37,5.9,4.49,3.17,2.53,5.86
CLRSKY_SFC_SW_DWN,2020,42.75,-106.75,2.9,4.29,5.8,7.57,8.6,9,8.65,7.37,5.9,4.49,3.17,2.53,5.86
CLRSKY_SFC_SW_DWN,2020,42.75,-107.25,2.89,4.28,5.83,7.56,8.63,9.03,8.69,7.4,5.91,4.5,3.18,2.54,5.87
CLRSKY_SFC_SW_DWN,2020,42.75,-107.75,2.89,4.28,5.83,7.56,8.63,9.03,8.69,7.4,5.91,4.5,3.18,2.54,5.87
CLRSKY_SFC_SW_DWN,2020,42.75,-108.25,2.92,4.3,5.83,7.57,8.66,9.06,8.73,7.45,6.02,4.51,3.17,2.57,5.9
CLRSKY_SFC_SW_DWN,2020,42.75,-108.75,2.92,4.3,5.83,7.57,8.66,9.06,8.73,7.45,6.02,4.51,3.17,2.57,5.9
CLRSKY_SFC_SW_DWN,2020,42.75,-109.25,2.95,4.35,5.97,7.63,8.72,9.1,8.78,7.48,6.06,4.54,3.19,2.59,5.95
CLRSKY_SFC_SW_DWN,2020,42.75,-109.75,2.95,4.35,5.97,7.63,8.72,9.1,8.78,7.48,6.06,4.54,3.19,2.59,5.95
CLRSKY_SFC_SW_DWN,2020,42.75,-110.25,2.94,4.29,5.91,7.6,8.69,9.05,8.75,7.46,6.09,4.52,3.18,2.58,5.92
CLRSKY_SFC_SW_DWN,2020,42.75,-110.75,2.94,4.29,5.91,7.6,8.69,9.05,8.75,7.46,6.09,4.52,3.18,2.58,5.92
CLRSKY_SFC_SW_DWN,2020,43.25,-104.25,2.67,3.98,5.55,7.3,8.32,8.74,8.39,7.1,5.58,4.26,2.97,2.33,5.6
CLRSKY_SFC_SW_DWN,2020,43.25,-104.75,2.67,3.98,5.55,7.3,8.32,8.74,8.39,7.1,5.58,4.26,2.97,2.33,5.6
CLRSKY_SFC_SW_DWN,2020,43.25,-105.25,2.68,4.04,5.57,7.32,8.36,8.8,8.46,7.14,5.6,4.28,2.98,2.35,5.64
CLRSKY_SFC_SW_DWN,2020,43.25,-105.75,2.68,4.04,5.57,7.32,8.36,8.8,8.46,7.14,5.6,4.28,2.98,2.35,5.64
CLRSKY_SFC_SW_DWN,2020,43.25,-106.25,2.71,4.09,5.59,7.36,8.47,8.89,8.54,7.23,5.76,4.32,3,2.36,5.7
CLRSKY_SFC_SW_DWN,2020,43.25,-106.75,2.71,4.09,5.59,7.36,8.47,8.89,8.54,7.23,5.76,4.32,3,2.36,5.7
CLRSKY_SFC_SW_DWN,2020,43.25,-107.25,2.74,4.09,5.63,7.41,8.51,8.93,8.6,7.27,5.79,4.34,3.02,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.25,-107.75,2.74,4.09,5.63,7.41,8.51,8.93,8.6,7.27,5.79,4.34,3.02,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.25,-108.25,2.72,4.06,5.63,7.38,8.52,8.93,8.62,7.28,5.86,4.34,3,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.25,-108.75,2.72,4.06,5.63,7.38,8.52,8.93,8.62,7.28,5.86,4.34,3,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.25,-109.25,2.8,4.16,5.85,7.64,8.75,9.14,8.8,7.46,6.01,4.45,3.08,2.46,5.89
CLRSKY_SFC_SW_DWN,2020,43.25,-109.75,2.8,4.16,5.85,7.64,8.75,9.14,8.8,7.46,6.01,4.45,3.08,2.46,5.89
CLRSKY_SFC_SW_DWN,2020,43.25,-110.25,2.78,4.13,5.81,7.59,8.69,9.04,8.74,7.42,6,4.4,3.05,2.44,5.84
CLRSKY_SFC_SW_DWN,2020,43.25,-110.75,2.78,4.13,5.81,7.59,8.69,9.04,8.74,7.42,6,4.4,3.05,2.44,5.84
CLRSKY_SFC_SW_DWN,2020,43.75,-104.25,2.67,3.98,5.55,7.3,8.32,8.74,8.39,7.1,5.58,4.26,2.97,2.33,5.6
CLRSKY_SFC_SW_DWN,2020,43.75,-104.75,2.67,3.98,5.55,7.3,8.32,8.74,8.39,7.1,5.58,4.26,2.97,2.33,5.6
CLRSKY_SFC_SW_DWN,2020,43.75,-105.25,2.68,4.04,5.57,7.32,8.36,8.8,8.46,7.14,5.6,4.28,2.98,2.35,5.64
CLRSKY_SFC_SW_DWN,2020,43.75,-105.75,2.68,4.04,5.57,7.32,8.36,8.8,8.46,7.14,5.6,4.28,2.98,2.35,5.64
CLRSKY_SFC_SW_DWN,2020,43.75,-106.25,2.71,4.09,5.59,7.36,8.47,8.89,8.54,7.23,5.76,4.32,3,2.36,5.7
CLRSKY_SFC_SW_DWN,2020,43.75,-106.75,2.71,4.09,5.59,7.36,8.47,8.89,8.54,7.23,5.76,4.32,3,2.36,5.7
CLRSKY_SFC_SW_DWN,2020,43.75,-107.25,2.74,4.09,5.63,7.41,8.51,8.93,8.6,7.27,5.79,4.34,3.02,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.75,-107.75,2.74,4.09,5.63,7.41,8.51,8.93,8.6,7.27,5.79,4.34,3.02,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.75,-108.25,2.72,4.06,5.63,7.38,8.52,8.93,8.62,7.28,5.86,4.34,3,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.75,-108.75,2.72,4.06,5.63,7.38,8.52,8.93,8.62,7.28,5.86,4.34,3,2.38,5.73
CLRSKY_SFC_SW_DWN,2020,43.75,-109.25,2.8,4.16,5.85,7.64,8.75,9.14,8.8,7.46,6.01,4.45,3.08,2.46,5.89
CLRSKY_SFC_SW_DWN,2020,43.75,-109.75,2.8,4.16,5.85,7.64,8.75,9.14,8.8,7.46,6.01,4.45,3.08,2.46,5.89
CLRSKY_SFC_SW_DWN,2020,43.75,-110.25,2.78,4.13,5.81,7.59,8.69,9.04,8.74,7.42,6,4.4,3.05,2.44,5.84
CLRSKY_SFC_SW_DWN,2020,43.75,-110.75,2.78,4.13,5.81,7.59,8.69,9.04,8.74,7.42,6,4.4,3.05,2.44,5.84
CLRSKY_SFC_SW_DWN,2020,44.25,-104.25,2.55,3.85,5.47,7.26,8.28,8.7,8.37,7.01,5.43,4.14,2.82,2.19,5.51
CLRSKY_SFC_SW_DWN,2020,44.25,-104.75,2.55,3.85,5.47,7.26,8.28,8.7,8.37,7.01,5.43,4.14,2.82,2.19,5.51
CLRSKY_SFC_SW_DWN,2020,44.25,-105.25,2.54,3.86,5.45,7.23,8.28,8.71,8.37,6.99,5.43,4.14,2.83,2.19,5.5
CLRSKY_SFC_SW_DWN,2020,44.25,-105.75,2.54,3.86,5.45,7.23,8.28,8.71,8.37,6.99,5.43,4.14,2.83,2.19,5.5
CLRSKY_SFC_SW_DWN,2020,44.25,-106.25,2.56,3.9,5.49,7.27,8.34,8.79,8.44,7.01,5.52,4.16,2.84,2.21,5.55
CLRSKY_SFC_SW_DWN,2020,44.25,-106.75,2.56,3.9,5.49,7.27,8.34,8.79,8.44,7.01,5.52,4.16,2.84,2.21,5.55
CLRSKY_SFC_SW_DWN,2020,44.25,-107.25,2.6,3.95,5.59,7.37,8.46,8.91,8.56,7.11,5.6,4.22,2.88,2.24,5.63
CLRSKY_SFC_SW_DWN,2020,44.25,-107.75,2.6,3.95,5.59,7.37,8.46,8.91,8.56,7.11,5.6,4.22,2.88,2.24,5.63
CLRSKY_SFC_SW_DWN,2020,44.25,-108.25,2.56,3.88,5.5,7.27,8.4,8.82,8.48,7.07,5.58,4.17,2.84,2.21,5.57
CLRSKY_SFC_SW_DWN,2020,44.25,-108.75,2.56,3.88,5.5,7.27,8.4,8.82,8.48,7.07,5.58,4.17,2.84,2.21,5.57
CLRSKY_SFC_SW_DWN,2020,44.25,-109.25,2.65,3.98,5.69,7.5,8.61,9.01,8.66,7.24,5.71,4.27,2.91,2.28,5.71
CLRSKY_SFC_SW_DWN,2020,44.25,-109.75,2.65,3.98,5.69,7.5,8.61,9.01,8.66,7.24,5.71,4.27,2.91,2.28,5.71
CLRSKY_SFC_SW_DWN,2020,44.25,-110.25,2.64,3.98,5.69,7.54,8.65,9.03,8.68,7.29,5.75,4.27,2.91,2.29,5.73
CLRSKY_SFC_SW_DWN,2020,44.25,-110.75,2.64,3.98,5.69,7.54,8.65,9.03,8.68,7.29,5.75,4.27,2.91,2.29,5.73
CLRSKY_SFC_SW_DWN,2020,44.75,-104.25,2.55,3.85,5.47,7.26,8.28,8.7,8.37,7.01,5.43,4.14,2.82,2.19,5.51
CLRSKY_SFC_SW_DWN,2020,44.75,-104.75,2.55,3.85,5.47,7.26,8.28,8.7,8.37,7.01,5.43,4.14,2.82,2.19,5.51
CLRSKY_SFC_SW_DWN,2020,44.75,-105.25,2.54,3.86,5.45,7.23,8.28,8.71,8.37,6.99,5.43,4.14,2.83,2.19,5.5
CLRSKY_SFC_SW_DWN,2020,44.75,-105.75,2.54,3.86,5.45,7.23,8.28,8.71,8.37,6.99,5.43,4.14,2.83,2.19,5.5
CLRSKY_SFC_SW_DWN,2020,44.75,-106.25,2.56,3.9,5.49,7.27,8.34,8.79,8.44,7.01,5.52,4.16,2.84,2.21,5.55
CLRSKY_SFC_SW_DWN,2020,44.75,-106.75,2.56,3.9,5.49,7.27,8.34,8.79,8.44,7.01,5.52,4.16,2.84,2.21,5.55
CLRSKY_SFC_SW_DWN,2020,44.75,-107.25,2.6,3.95,5.59,7.37,8.46,8.91,8.56,7.11,5.6,4.22,2.88,2.24,5.63
CLRSKY_SFC_SW_DWN,2020,44.75,-107.75,2.6,3.95,5.59,7.37,8.46,8.91,8.56,7.11,5.6,4.22,2.88,2.24,5.63
CLRSKY_SFC_SW_DWN,2020,44.75,-108.25,2.56,3.88,5.5,7.27,8.4,8.82,8.48,7.07,5.58,4.17,2.84,2.21,5.57
CLRSKY_SFC_SW_DWN,2020,44.75,-108.75,2.56,3.88,5.5,7.27,8.4,8.82,8.48,7.07,5.58,4.17,2.84,2.21,5.57
CLRSKY_SFC_SW_DWN,2020,44.75,-109.25,2.65,3.98,5.69,7.5,8.61,9.01,8.66,7.24,5.71,4.27,2.91,2.28,5.71
CLRSKY_SFC_SW_DWN,2020,44.75,-109.75,2.65,3.98,5.69,7.5,8.61,9.01,8.66,7.24,5.71,4.27,2.91,2.28,5.71
CLRSKY_SFC_SW_DWN,2020,44.75,-110.25,2.64,3.98,5.69,7.54,8.65,9.03,8.68,7.29,5.75,4.27,2.91,2.29,5.73
CLRSKY_SFC_SW_DWN,2020,44.75,-110.75,2.64,3.98,5.69,7.54,8.65,9.03,8.68,7.29,5.75,4.27,2.91,2.29,5.73
